X,Y,Z,timestamp
0.22155285,-2.84525204,-0.4535706,2954
0.81858796,-1.8132061999999998,1.10636711,2955
-0.14402449,0.59569168,3.0190661,2956
2.45287848,4.3269453,-0.51414931,2957
0.45350993,-1.96834803,-2.79819107,2958
0.89250803,0.28176403,-0.59542662,2959
-1.53830123,-0.63240623,-0.71311569,2960
-1.92935395,-0.32228374,-0.13219595,2961
0.04201263,0.44230652,0.05978382,2962
-0.13739955,1.33644772,-1.45895171,2963
-0.79286778,0.86730671,-3.22116065,2964
1.72476423,-2.37720156,0.96072865,2965
0.56821787,0.09853935,-0.39638686,2966
0.84094894,1.01882267,0.73764205,2967
-1.03405166,-0.54735947,-2.75691938,2968
-1.69828379,0.09176254,-0.45914435,2969
-0.75101119,-0.36805248,0.50144732,2970
-0.17824036,-0.07769203,-0.14577502,2971
-0.03026363,0.24100018,-0.61059797,2972
0.07565247,0.03858566,-0.09914076,2973
0.08217569999999999,0.01223278,-0.14940453,2974
-0.48420775,-0.00641823,-0.13808542,2975
0.58863866,-0.05102348,0.65566218,3003
0.56467938,-0.15046215,0.40369064,3069
-0.02110887,0.22680759,0.12782896,3135
0.6664145,0.05309199999999999,0.16238284,3199
0.57251215,0.13075542,0.05074924,3266
0.40864694,0.02427769,0.1664418,3332
0.0656451,-0.07842159,0.53879786,3435
0.2614007,-0.0354805,0.31146419,3492
0.47938836,0.10127639999999999,0.3613199,3549
0.25745165,-0.15532112,0.0985688,3607
0.11217785,-0.08563709,0.17661065,3667
0.10929358,-0.06767368,0.06963488,3723
0.25656027,0.12259579,-0.01199049,3781
-0.03178012,-0.13986588,-0.30303344,3839
0.49284220000000006,0.14199066,-0.10180368,3898
0.5430630999999999,0.02104664,-0.35253376,3959
0.28361988,0.11191559,-0.41466498,4014
0.22756922,0.18490124,-0.36077249,4072
0.01695222,-0.03664303,-0.32056323,4130
-0.4059988,-0.03569031,-0.20772333,4187
-0.49637324,0.14828968,-0.19037689,4246
-0.594001,0.17517567,-0.4174718,4302
-0.19817242,-0.0246315,-0.26498851,4361
0.03166649,0.00317287,-0.3509059,4418
0.09955412,0.16227341,-0.36478522,4476
-0.36456728,-0.05700302,-0.28507811,4534
-0.42007375,-0.10145855,-0.1761044,4591
-0.35919192,-0.02914238,-0.19354182,4650
0.019452599999999997,0.00764847,-0.11907426,4709
0.05266221,0.13315392,-0.04968774,4765
-0.34359276,-0.11141205,0.05621552,4824
-0.4004232,-0.08757591,0.29321313,4883
-0.61384696,-0.17717934,0.27237952,4941
-0.77916592,-0.10720634,0.34386462,4996
-0.45599955,-0.0641737,0.35702866,5056
-0.35078353,0.00307655,0.2311427,5113
-0.26849574,-0.04174232,0.37897921,5170
-0.25336146,0.28020954,0.66842282,5227
0.01264822,-0.23846722,0.63004327,5286
-0.54394376,-0.45934772,0.10591209,5344
-0.93389392,-0.65944195,-1.08854258,5402
-1.4202745,0.34104252,-0.38312617,5461
-1.2732649999999999,0.78965855,-1.7351159999999999,5517
-0.63531137,0.03544807,-0.19984034,5576
-2.02271461,-0.35899258,-1.25422931,5634
-1.77258313,0.58639908,-2.21166515,5691
-1.57087815,0.08053493,-1.89597201,5749
-2.60425496,0.15331936,-3.28542185,5808
-2.83602142,0.31108189,-2.32694674,5866
-3.71940994,1.17416286,-1.96127057,5923
-0.0035103,1.89989281,-3.35911655,5984
4.25841713,0.27705669,-0.3972671,6038
1.38666856,1.05334377,-1.46562576,6096
1.01431215,-0.6054821,-1.29799139,6155
1.36442804,-0.35040379,-1.06940198,6213
1.02555799,-0.89614773,-1.22256494,6270
1.75990129,-1.80081749,0.15809536,6326
0.09165144,-0.56533909,2.11287332,6386
-2.282233,-0.29738998,3.06965041,6443
0.34775543,2.70306969,0.8719933000000001,6501
2.12887001,0.44960022,-3.15906262,6560
3.01569819,0.51721573,1.59428239,6617
0.133708,-1.02043724,-1.68950796,6674
0.23834407,-1.44419384,0.77742201,6732
-1.33257008,-0.59674835,1.1097827,6791
-1.75684762,-0.48756695,0.14125684,6848
-0.87144798,0.62522697,0.43008775,6906
-1.38459885,2.18437195,-1.01857495,6964
0.38073593,3.92730808,-3.38090229,7023
5.16828156,1.47328758,-0.45063424,7080
1.16546118,2.57711411,-2.79904723,7138
0.25655055,-2.46748734,-1.58371294,7195
2.27124786,-3.251369,0.38865876,7252
0.08967686,-2.91673803,0.69071865,7312
1.0365361,-0.01061058,0.59248042,7369
-0.38946235,0.52648926,3.18746424,7426
0.21372724,0.24850845,-0.08394384,7484
3.20289469,4.12827682,0.12678432,7543
0.74424231,-1.31695747,-2.5936861,7602
-0.15748620000000002,1.25249672,-2.56583357,7659
0.35670608,-0.04133606,-0.40755785,7716
-0.18310046,-0.04547882,-1.34985185,7774
0.75582218,0.69340992,-0.58907384,7833
0.44818336,0.15488338,-0.91027087,7889
-0.25497162,0.45898533,-1.23460436,7948
-0.82816517,0.17553711,-0.94506478,8007
-0.19125211,-0.36517429,0.32234883,8064
-0.25302511,-0.17199135,0.05403769,8122
-0.21415484,-0.02848148,0.80578029,8182
-0.29733032,-0.26528072,0.60531592,8237
-0.21930194,0.08919525,0.24361765,8294
-0.08764637,0.06788826,0.31377196,8352
-0.06628156,0.00863743,-0.02537036,8409
-0.32631606,0.17555237,-0.48701566,8469
-0.14149868,0.17961216,-0.72974449,8525
0.57992703,0.43969154,-0.68172222,8583
0.79881692,0.49502945,-0.68359327,8642
1.0626594999999999,0.78405476,-0.25920188,8699
0.43753728,-0.20767212,0.20227325,8756
-0.06638298,0.01634884,0.12994015,8815
-0.10833634,-0.49686813,-0.08438981,8873
-0.2434161,-1.00141335,-0.3265059,8930
0.08769166,-0.64728165,0.49174595,8994
0.44812834,0.10778141,0.55745912,9045
1.33252907,-0.10846996,0.46430588,9104
0.65548849,-0.88691616,0.80918896,9162
-0.08302212,-0.67688084,1.386693,9220
0.006309,1.37949562,1.2450397,9278
-1.0829711000000002,-0.15634727,-1.26865125,9335
-1.89583588,0.12625408,-1.45138013,9393
-2.1058588,0.76270771,-1.27953243,9453
-0.55627006,-0.349617,-0.01337594,9509
-1.13171065,-0.09300327,0.18640357,9567
-1.38693845,-0.11706638,0.36592978,9625
-0.82077545,-0.27233409999999997,0.7205829,9682
-0.98633093,-0.36540985,-0.27977404,9742
-1.02192354,-0.16089153,-0.5636191999999999,9797
-1.39364004,0.55069637,-1.2199898999999998,9858
-0.31303754,3.4457016000000005,-3.50630236,9914
0.32575369,1.97659969,-3.72408724,9973
0.47843531,-0.87489796,-0.90495777,10030
0.71926451,1.06582069,-1.47705555,10088
0.13591939,-3.25217867,-0.44486547,10146
0.43321419,-1.9960103,0.65355372,10204
0.58379048,-1.02793312,0.83747458,10262
0.27922457,-0.74484921,-0.31875706,10320
1.74926913,3.84085083,-0.02985716,10376
-0.83843827,-0.62635422,-0.79759359,13411
-1.20864058,0.84602833,-0.14875484,13412
-0.51565778,0.11454964,-0.36532998,13413
-0.35927129,0.19708824,-0.04271483,13414
-0.14030278,0.03252697,0.00565767,13415
0.07070184,-0.07041359,-0.13804746,13416
-0.04727292,-0.04405117,-0.08527899,13417
-0.08571434,0.05858135,-0.10190344,13418
-0.09362662,0.00362968,-0.01671576,13419
-0.20399296,-0.03777218,-0.40433669,13420
-0.13587165,0.34078598,-0.08163476,13421
-0.17117381,-0.18414497,-0.21068478,13422
-0.11821055,0.02938843,0.24145031,13423
0.16963577,-0.17362309,-0.05807161,13424
0.08572435,-0.07990646,0.27388811,13425
0.12130666,0.00777531,-0.02728891,13426
0.0044241,0.11381435,0.16268969,13427
0.09797716,-0.07848644,0.15334368,13450
-0.01168633,-0.27247047,0.06616735,13500
-0.04675508,-0.18784046,0.01264763,13558
0.05803561,-0.10182476,-0.12332273,13616
-0.02876329,-0.1192646,-0.1673007,13675
0.08430719,-0.15968704,-0.11256623,13733
-0.20139217,-0.094203,-0.15859699,13793
-0.19973755,0.06487942,0.0085392,13849
0.06961823,0.29516792,0.25875568,13907
-0.11322355,0.12149334,0.14276552,13964
0.11814260000000001,0.17041492,0.16558456,14022
-0.00466418,0.09862804,0.13151789,14081
