X,Y,Z,timestamp
-0.0098,0.2816,-1.72739995,12
-0.1338,0.0897,-1.78329992,32
-0.36469999,0.0035,-1.71319997,52
-0.73839998,0.0185,-1.7026,72
-1.02549994,0.42109999,-1.6832999,93
-1.10070002,0.57690001,-1.65119994,114
-1.19949996,0.64629996,-1.52429998,132
-1.39059997,0.59029996,-1.33770001,152
-1.42769992,0.46149999,-1.03759992,172
-1.44919991,0.58539999,-0.88529998,192
-1.34969997,0.65740001,-0.83059996,212
-1.27380002,0.59909999,-0.87399995,232
-1.08399999,0.57080001,-1.03299999,253
-0.96159995,0.55439997,-1.24179995,273
-0.83219999,0.36559999,-1.28909993,293
-0.80649996,0.3222,-1.41030002,313
-0.69959998,0.43039998,-1.36889994,332
-0.77679998,0.52749997,-1.25010002,352
-0.61649996,1.61749995,-1.09389997,373
-0.0985,2.9066,-0.85539997,393
-0.10219999,2.17540002,-0.15339999,412
-0.66850001,0.033,0.59369999,432
-0.9702,-1.47879994,1.12940001,452
-0.9508,-2.18509984,1.36009991,472
-0.79609996,-1.44579995,1.0661,492
-0.33859998,-0.0841,0.70609999,511
0.0497,0.7694,0.4014,532
0.0289,0.81110001,0.1261,551
-0.3549,0.1952,0.28779998,571
-0.72719997,-0.5226,0.27329999,592
-0.77569997,-0.83159995,0.20469999,611
-0.72409999,-0.98679996,0.27410001,631
-0.48259997,-0.77399999,0.0023,651
0.0779,-0.25779998,-0.6652,671
0.25490001,-0.1355,-0.69819999,691
0.17449999,-0.14559999,-0.65109998,711
-0.1086,-0.20539999,-0.56089997,731
-0.40399998,-0.53850001,-0.4332,751
-0.64809996,-0.94400001,-0.25740001,771
-0.87439996,-1.16849995,-0.206,791
-0.86669999,-1.19149995,-0.1347,811
-0.68189996,-1.07439995,-0.1152,831
-0.4219,-0.6893,-0.1705,851
-0.2198,-0.24059999,-0.2703,871
-0.0373,0.1092,-0.32929999,891
0.13409999,0.48179999,-0.44059998,911
0.38779998,1.0352,-0.55509996,931
0.81779999,1.51389992,-0.6056,951
1.1868,2.16869998,-0.73640001,971
0.91599995,2.99650002,-1.10780001,992
0.26409999,3.23949981,-1.24349999,1013
-0.61559999,2.21510005,-1.13399994,1033
-1.26529992,0.77329999,-0.79890001,1052
-1.72539997,-0.07539999,-0.66819996,1072
-1.92779994,0.0452,-0.68479997,1092
-2.25819993,0.58289999,-0.82199997,1111
-2.40569997,0.50639999,-0.75019997,1131
-2.69749999,0.0467,-0.55729997,1152
-2.4691,-0.51660001,-0.50299996,1172
-2.14619994,-0.87919998,-0.64519995,1193
-1.68869996,-1.09490001,-0.66829997,1211
-1.7572999,-1.04119992,-0.77829999,1232
-1.8427999,-0.62040001,-0.76849997,1252
-1.95379996,0.65249997,-0.96829998,1272
-1.80009997,1.32869995,-0.83029997,1292
-1.75019991,1.90039992,-0.56760001,1312
-1.51129997,2.24549985,-0.31869999,1332
-1.2421,1.79589999,-0.0521,1351
-1.15419996,1.2184,0.28959998,1372
-1.16680002,1.74790001,0.24609999,1392
-0.60960001,2.02869987,0.1196,1412
-0.69489998,1.50989997,0.52669996,1432
-0.65669996,2.22799993,0.58239996,1451
0.0856,3.53149986,0.5072,1472
1.45439994,1.79909992,1.21139991,1492
1.74459994,-1.09329998,2.12769985,1512
0.72850001,-2.03999996,2.15459991,1533
-0.004,-1.02069998,1.85609996,1552
1.24899995,0.4368,1.6710999,1572
0.66759998,0.4005,1.7500999,1593
-0.1829,0.0918,1.6236999,1612
0.1311,-0.62809998,1.40380001,1632
0.35119998,-1.255,1.04859996,1652
0.2321,-1.03320003,1.01209998,1672
-0.0445,-0.78969997,1.04869998,1693
-0.0082,-0.48629999,1.20079994,1711
0.32069999,-0.1235,1.11979997,1732
0.1143,0.14029999,1.19910002,1752
-0.52819997,0.0991,1.23169994,1772
-0.72259998,-0.1227,1.23959994,1792
-0.68059999,-0.47799999,0.86689997,1812
-0.278,-0.59509999,0.71919996,1831
-0.141,0.4109,0.87360001,1852
-0.10179999,3.54719996,1.23459995,1872
0.54210001,3.46490002,1.19709992,1892
0.1443,1.90199995,1.04369998,1912
-0.9278,1.00279999,0.79329997,1932
-1.95149994,1.31509995,0.80369997,1952
-1.72619998,1.3707,0.49429998,1972
-0.78439999,0.3567,-0.0499,1992
-0.588,-0.0687,-0.53679997,2012
-0.2969,-0.51179999,-1.02119994,2033
0.15189999,-1.1444,-1.22949994,2052
-0.18009999,-0.96139997,-1.66369998,2071
-1.4461,-0.1034,-1.8908999,2092
-2.58079982,0.63839996,-2.09730005,2112
-2.45939994,0.58999997,-1.78319991,2132
-1.64789999,0.2762,-1.02079999,2153
-1.05079997,0.46079999,-1.16119993,2173
-0.88889998,0.77609998,-1.08719993,2193
-1.13,0.65689999,-0.52029997,2213
