X,Y,Z,timestamp
-0.01847753,-0.01063442,-0.00281036,54
-0.01929611,0.00557327,-0.01062316,112
-0.01405877,-0.00164509,-0.02812696,170
0.0037654000000000003,0.01025867,-0.03183967,228
-0.00262675,-0.00444412,-0.01497191,286
0.00720415,0.01300812,-0.02097726,344
0.02927464,0.00143814,-0.00395626,402
0.04388434,-0.01002312,-0.01164126,460
0.04012716,0.01437092,0.01528943,517
-0.00149119,-0.005657199999999999,-0.01560593,575
-0.0681583,-0.01525497,0.01336634,632
-0.0722135,0.00154495,0.0154255,692
-0.04430309,0.00981522,0.00121212,748
0.00138605,-0.00284576,0.01575857,808
0.06976339,-0.01461315,0.0095042,865
0.02711874,-0.00575256,0.00317073,924
0.04116333,0.01392174,-0.00625837,981
0.00030938,0.00463486,-0.04762185,1037
0.07674125,-0.00643253,-0.00733399,1096
0.04511473,0.00068092,-0.04687065,1154
0.04530665,0.00185013,-0.01630515,1212
-0.04011548,0.00143909,-0.04851753,1269
-0.06537592,-8.678e-05,-0.03632063,1326
-0.06471249,-0.018558500000000002,-0.00748366,1386
-0.0009539999999999999,0.02434349,0.00082672,1444
-0.00497919,0.00780296,0.03216523,1501
0.03312147,0.00553417,-0.004130600000000001,1559
0.14866596,-0.0056715,-0.01103801,1617
0.05203587,-0.02066898,-0.0054636,1674
0.05406067,0.00360584,0.02241796,1731
0.02713609,-0.00741196,-0.01643246,1790
0.11988521,0.00718975,-0.002886,1848
0.06318769,-0.00060081,-0.01905179,1906
0.01994637,0.01517391,0.02270657,1962
-0.1107356,0.01958942,0.02260637,2021
-0.17934962,-0.0369463,-0.00117707,2080
-0.09646104,0.02634621,-0.03149289,2137
-0.0358212,-0.0071763999999999994,-0.10127848,2197
0.09363106,0.00564194,-0.1127277,2254
0.13656819,-0.02250767,-0.06240648,2311
0.08570653,0.01970768,-0.01289481,2373
0.02437398,0.01588249,0.03579015,2427
-0.00266445,-0.00437355,0.02144748,2485
0.03248057,-0.00266647,-0.03088492,2542
-0.06722748,-0.01155567,-0.02377331,2600
-0.03693093,-0.00393295,-0.01188922,2660
-0.08901079,-0.01399231,0.03345066,2717
-0.04700029,-0.01662254,0.04874182,2774
0.01272973,-0.008889200000000002,0.06977409,2832
0.0651615,-0.0072298,0.0330323,2891
-0.02619147,0.00976467,0.03471011,2947
0.00197706,0.01528835,0.0322758,3005
-0.04778947,-0.01026917,-0.02889794,3063
-0.01658005,-0.0038805,-0.05088121,3121
0.06768274,-0.00653458,-0.01184618,3179
0.05518267,0.0127039,0.00072545,3235
0.0267846,0.0010252,0.02957046,3295
-0.05127157,0.00755882,0.02726728,3353
-0.07107574,-0.00451088,0.05056792,3412
0.05430667,0.03119469,0.00893283,3469
0.11144905,-0.04635334,-0.04071635,3527
0.11112891,0.03101063,-0.06898838,3584
-0.04424366,0.00542545,-0.00685328,3641
-0.16104349,0.0100069,0.01548094,3700
-0.08428288,-0.03931618,-0.0277434,3757
-0.05066098,-0.00801468,-0.05663449,3815
-0.09925047,0.0256567,-0.12014347,3871
-0.02346334,0.01192951,-0.09688598,3929
0.14763573,0.05897617,-0.07561612,3988
0.109624,-0.00585175,-0.00736678,4047
0.02089524,-0.07534504,0.00255704,4106
0.08605653,0.02077675,0.27197951,4163
-0.03107831,-0.03360081,0.21169382,4221
0.12897891,0.0590868,0.08387482,4279
0.48254585,0.10967541,0.05647153,4338
0.50861645,0.10213184,-0.12670523,4393
0.15090358,-0.13292599,-0.25105929,4452
0.15226993,-0.07181263,-0.23548084,4510
-0.0840868,-0.29275894,-0.19081366,4571
-0.3933534,-0.22634125,-0.27036947,4624
-0.07248037,0.0212183,-0.07433033,4687
-0.08970181,0.008928299999999998,-0.07638943,4742
-0.03042112,-0.04260826,0.11672485,4800
-0.1823885,0.03462601,-0.06502831,4858
0.08876567,-0.10599613,-0.05489266,4914
-0.09118632,0.41907501,0.34930754,4971
0.19083676,0.01292038,0.21087146,5031
-0.15200509,0.31000423,0.29457641,5088
-0.28384703,-0.03081322,0.07958615,5146
-0.16165698,-0.01714993,-0.00549543,5205
-0.11800781,-0.04360104,-0.00481451,5261
-0.09846616,0.03626633,-0.08458972,5320
-0.00427845,0.11752415,-0.07093251,5376
0.08303261,-0.06653595,0.02562952,5435
0.08405441,0.11138248,0.09983969,5492
0.04187489,0.08362961,0.00953281,5550
0.06955737,-0.08360291,0.06423390000000001,5607
-0.0378584,-0.00458527,0.01799834,5665
0.17890996,0.05738544,-0.10794914,5724
0.39481932,0.11993599,-0.31726074,5783
0.29583254,-0.20237349999999998,-0.26987332,5840
0.03838649,0.03862667,-0.28754771,5900
-0.23061857,0.31970215,-0.12878227,5955
-0.22123834,-0.36231041,0.19377792,6013
-0.11353707,-0.09942818,0.06389463,6072
-0.27350089,-0.25384903,0.28196126,6130
-0.33827129,-0.01428127,0.34914511,6188
0.05434993,-0.14802361,0.0359143,6244
0.19790477,0.06398582,-0.12469369,6305
0.17041552,-0.08824825,-0.30873728,6360
0.04872933,0.02826786,-0.10547626,6417
0.17655337,-0.01725769,-0.04219222,6475
-0.04664302,0.19427013,0.19212306,6532
0.00021148,0.09425735,0.03598809,6591
0.02973062,0.19242382,0.05530274,6649
0.11778301,0.06214523,0.01324296,6707
-0.03589523,0.0586586,-0.02046549,6764
-0.12465739,0.10733891,-0.04352617,6822
-0.05836272,-0.03746414,-0.04047537,6881
-0.05133861,-0.04527378,-0.00341451,6938
-0.132128,-0.03247738,0.08752811,6996
-0.20360351,-0.05659485,0.1032865,7054
-0.11214799,0.00416279,0.10877919,7112
-0.04531556,0.07500839,0.022493,7170
0.04555988,0.10365677,-0.00965679,9188
0.11723781,-0.04584026,-0.2774508,9189
-0.1963625,0.13831329,-0.27193713,9190
-0.05774456,0.02954578,-0.3205322,9191
-0.1813105,-0.45920658,0.00588137,9192
0.27742004,0.63762093,-0.01565063,9193
-0.42554152,0.31084728,0.37838078,9194
0.0694079,-0.0987978,0.20583385,9195
0.5460903,0.04177189,0.30279320000000004,9197
0.25457665,0.05027962,0.06673026,9198
0.15921372,0.005657199999999999,0.14687705,9200
0.2630102,-0.16379929,0.13440508,9202
0.35038835,0.04071331,0.16627765,9203
0.19832486,0.03648949,0.10771942,9204
0.27362576,0.00309086,0.02935886,9205
0.11525789,-0.02466202,0.06353998,9206
0.07542053,-0.01070786,0.06381059,9207
-0.02132532,-0.02362919,0.01883507,9208
-0.11008552,0.00557327,0.00674856,9209
-0.00314096,-0.02377987,-0.03475463,9210
-0.01582316,0.00665665,-0.02229023,9257
-0.01911828,0.00451374,-0.04274958,9310
-0.03240505,0.00590801,-0.01827466,9372
-0.01649064,0.00355816,-0.03547364,9428
-0.02708253,0.00820446,-0.00881839,9483
-0.04416196,-0.00069809,-0.00864464,9541
-0.06282045,0.01872826,0.00962007,9598
-0.04206844,-0.01246166,-0.02204543,9657
-0.01333398,0.00118732,-0.00203186,9716
0.00988001,-0.00881577,-0.02889514,9776
0.01802856,0.01869392,-0.03480822,9832
0.0108659,0.02063847,-0.02386016,9891
-0.00318453,-0.0071763999999999994,0.00616527,9948
0.01757908,-0.00745678,-0.02034396,10005
0.02870795,0.00232601,0.00129312,10064
0.0645119,0.00764179,-0.02079374,10121
0.05809078,0.00891018,-0.02535474,10179
