X,Y,Z,timestamp
-0.0866,0.08989999,-0.0514,4
0.0214,0.1358,-0.16149999,24
0.0537,0.0445,-0.0527,44
-0.1795,0.0378,0.0218,64
-0.241,0.0146,0.0101,84
-0.1397,-0.031,0.0717,104
0.0541,-0.0055,0.0036,124
0.0616,0.09999999,-0.0792,144
0.0694,0.1476,-0.0911,164
0.1354,0.0992,0.0356,184
0.29639998,0.08859999,0.10349999,204
0.32769999,0.0459,0.0325,225
0.26010001,0.0289,-0.07229999,245
0.0183,0.0035,-0.076,265
-0.1621,0.0078,-0.10619999,286
-0.29359999,0.0258,0.025,306
-0.33139998,0.058,0.13429999,326
-0.0562,0.0916,0.12629999,346
0.53479999,0.21689999,0.13259999,365
0.47259998,0.1275,0.0197,385
0.0269,-0.0579,-0.021,406
0.0475,-0.0208,-0.22369999,425
0.17999999,-0.0737,-0.0958,445
0.17289999,-0.1696,0.0276,466
0.1494,-0.19939999,-0.0286,485
0.1024,-0.2066,-0.0514,506
-0.0557,-0.1881,-0.0361,525
-0.13329999,-0.14469999,-0.1286,546
-0.3391,-0.0813,-0.1037,566
-0.49429998,-0.049,-0.0817,586
-0.49039999,0.0014,-0.0034,606
-0.2791,0.0358,-0.0159,626
-0.1142,0.0267,0.0293,644
-0.1199,0.0154,-0.0275,664
-0.0735,0.1037,0.0837,684
0.0524,0.084,0.0278,705
0.192,0.1227,-0.0808,724
0.21529999,-0.0009,-0.0292,746
0.0971,-0.0493,0.0659,765
0.0032,0.0402,0.1358,785
-0.0205,0.0017,0.11889999,805
-0.0375,-0.057,0.0152,825
-0.0193,-0.1248,-0.0663,844
-0.0231,-0.16319999,-0.0456,864
0.0186,-0.16139999,-0.0052,884
0.051,-0.16689999,-0.0336,905
-0.027,-0.1549,0.0375,924
-0.083,0.0497,0.0014,945
-0.1874,0.0604,0.0379,965
-0.1107,-0.0004,0.0759,985
0.0606,-0.0684,-0.0162,1006
0.2472,-0.0329,-0.0897,1025
0.28489998,-0.0209,-0.0535,1045
-0.0021,0.0016,-0.0103,1066
-0.37309998,0.0334,0.0282,1085
-0.2658,0.1627,-0.0502,1106
