X,Y,Z,timestamp
0.0154,-0.1575,-0.1227,13
-0.0563,-0.0493,-0.0558,33
-0.2157,-0.0192,-0.0223,53
-0.0498,-0.0509,-0.1375,73
0.041,-0.16939999,-0.23189999,93
-0.0039,-0.28129998,-0.1577,113
-0.1161,-0.18169999,-0.18159999,133
-0.0242,-0.1681,-0.16949999,153
-0.0219,-0.17099999,-0.1199,173
-0.0236,-0.1174,-0.17989999,207
-0.0129,-0.1155,-0.2201,212
0.0328,-0.12459999,-0.2068,233
0.0889,-0.17809999,-0.18509999,253
0.1952,-0.24499999,-0.0424,272
0.2814,-0.21779999,0.0244,292
0.26569998,-0.096,0.1201,313
0.11759999,0.021,0.0714,334
-0.0039,-0.0707,0.1184,354
-0.0546,-0.0144,0.0214,374
-0.13939999,0.0046,0.0734,394
-0.1805,0.0288,0.1249,413
-0.10089999,0.0692,0.1374,433
-0.0091,0.0529,0.1771,455
-0.0702,0.0576,0.22399999,473
-0.0672,0.0786,0.17399999,493
-0.1122,0.1417,0.13149999,514
-0.0927,0.0722,0.09559999,534
-0.0931,-0.0317,0.15169999,554
-0.024,-0.0257,0.0802,574
0.0114,-0.0571,0.0307,594
-0.0893,-0.0881,-0.042,614
-0.1946,0.0154,-0.106,633
-0.12419999,0.0722,-0.0823,655
0.0239,0.0468,-0.0298,674
-0.0392,-0.1114,0.33069998,694
-0.1778,-0.1186,0.2066,713
-0.11849999,-0.0165,-0.088,734
-0.0721,-0.069,-0.13939999,753
-0.13849999,-0.0475,-0.1453,774
-0.1715,0.087,-0.0015,794
-0.0998,0.0983,0.16849999,813
0.0675,0.0451,0.3486,833
0.3152,-0.0512,0.27320001,854
0.46879998,-0.0296,0.0768,874
0.28149998,0.0321,0.0042,894
-0.0525,0.0375,-0.0222,914
-0.25239998,0.0336,0.1388,933
-0.1287,-0.1585,0.145,954
0.07759999,-0.2026,0.0765,974
0.1761,-0.0575,0.0626,994
-0.0601,0.0247,-0.0215,1014
-0.33309999,0.1162,-0.20529999,1034
-0.3723,-0.0463,-0.19159999,1053
-0.1104,-0.21529999,-0.1795,1073
0.1715,-0.21429999,-0.0706,1093
0.0181,-0.0931,-0.0335,1113
-0.19039999,0.0551,-0.23729999,1133
-0.37559998,0.0128,-0.2511,1154
-0.41009998,-0.0471,-0.068,1174
-0.0492,-0.0656,-0.0161,1194
0.23199999,-0.08109999,0.016,1214
0.1476,-0.1707,-0.0154,1234
-0.0455,-0.1223,-0.0474,1254
-0.0406,-0.0251,-0.0818,1274
0.07229999,0.0166,-0.0329,1294
0.17479999,-0.1072,-0.0646,1313
0.1256,-0.2023,-0.1251,1333
-0.0379,-0.1795,-0.2023,1354
-0.1846,-0.14739999,-0.30039999,1374
-0.12819999,-0.2084,-0.30989999,1394
-0.1054,-0.19309999,-0.3407,1414
0.0552,-0.1849,-0.33059999,1433
0.11409999,-0.20919999,-0.16569999,1454
-0.0112,-0.18269999,-0.0499,1474
-0.0169,-0.0589,-0.0129,1494
0.0272,-0.0048,-0.0028,1515
0.0302,0.0192,-0.0358,1534
0.0633,-0.094,0.12719999,1555
0.07,-0.1876,0.22229999,1575
-0.03,-0.0352,0.18969999,1594
-0.0116,0.0747,0.0802,1615
0.11189999,0.0679,0.032,1635
0.1656,0.0678,0.0214,1655
0.039,0.0173,-0.0347,1675
-0.11629999,-0.037,0.0104,1695
-0.3035,0.0278,0.0645,1715
-0.2166,0.0449,0.033,1735
-0.11979999,0.0026,0.0168,1754
-0.1256,0.036,0.0201,1774
-0.16149999,0.0939,0.0558,1795
-0.1646,0.0583,0.0848,1814
-0.0458,-0.0298,0.1016,1834
0.0079,-0.1228,0.0737,1856
-0.0976,-0.14229999,0.0008,1874
-0.16419999,-0.1184,-0.0518,1895
-0.22669999,-0.13079999,-0.0542,1915
-0.14,-0.1636,-0.0184,1935
-0.061,-0.1538,0.03,1954
-0.0951,-0.0771,0.0173,1975
-0.1417,-0.0982,0.0193,1994
-0.1662,-0.0958,-0.0015,2014
-0.0629,-0.0595,0.0002,2034
-0.0268,-0.0617,0.0454,2055
-0.1168,-0.0653,0.0144,2073
-0.14739999,-0.0743,-0.0272,2093
-0.1081,-0.0399,-0.1157,2112
-0.07669999,-0.0766,-0.09999999,2132
-0.1356,-0.0623,-0.0482,2153
-0.0803,-0.0609,0.0114,2173
-0.0579,-0.0579,0.0534,2193
-0.10749999,-0.057,0.0111,2212
-0.074,-0.0341,-0.078,2232
-0.0559,0.0044,-0.0814,2253
0.009,0.0252,-0.0579,2272
0.0679,-0.0581,0.0229,2293
0.12249999,-0.0654,0.0619,2313
0.0827,0.0005,0.0268,2333
0.0392,0.0439,-0.069,2353
0.0619,0.0585,-0.0532,2373
0.0376,0.0046,-0.0039,2393
0.0139,-0.0168,0.13699999,2413
0.06879999,-0.0097,-0.0019,2433
0.1011,-0.0272,-0.1219,2454
-0.0335,-0.0575,-0.13419999,2473
-0.1883,-0.0454,-0.1489,2493
-0.17899999,-0.0551,-0.0986,2513
-0.0168,-0.0441,-0.0245,2533
0.0763,0.0265,0.0668,2554
0.0428,0.0679,0.0373,2574
-0.0364,0.0191,-0.0103,2593
-0.1011,-0.0906,-0.0014,2613
-0.0434,-0.0211,-0.0223,2633
0.0283,-0.0173,-0.0232,2654
-0.0337,-0.0834,-0.0076,2673
-0.0545,-0.0528,-0.0297,2693
-0.1244,-0.0415,-0.063,2713
-0.0926,-0.0418,0.0008,2733
-0.0641,-0.0408,0.018,2753
-0.11059999,-0.0999,0.0324,2773
-0.1804,-0.0501,-0.0071,2793
-0.0495,0.0156,-0.0616,2814
0.0873,-0.0139,-0.0495,2833
0.0048,-0.0902,0.0288,2854
-0.16219999,-0.0901,0.0394,2873
-0.141,-0.0566,-0.0118,2893
-0.109,0.0005,-0.0106,2913
-0.08989999,-0.0047,-0.0193,2933
-0.098,-0.0647,-0.0277,2954
-0.1655,-0.1002,-0.0171,2973
-0.161,-0.074,-0.0132,2994
-0.067,0.0546,0.0568,3013
-0.0687,0.0392,0.1023,3033
0.0442,-0.0624,0.0572,3054
0.0423,-0.1173,0.0458,3073
-0.0165,-0.1029,0.0461,3093
-0.0426,-0.0019,0.15359999,3113
-0.0499,0.0685,0.185,3133
-0.0371,0.0435,0.0906,3153
0.0307,-0.0194,-0.02,3174
0.0225,-0.054,-0.0627,3194
-0.054,-0.0893,-0.0635,3213
-0.0243,-0.0843,-0.046,3233
0.0815,-0.0641,-0.0242,3254
0.1427,-0.0751,0.0443,3274
0.13069999,-0.1073,0.0503,3294
-0.013,-0.0592,0.0857,3315
-0.0439,-0.0116,0.1014,3334
-0.0088,0.0169,0.023,3355
0.0273,-0.0683,-0.0323,3375
0.0081,-0.14559999,-0.029,3395
-0.0234,-0.11319999,0.0309,3415
-0.0521,-0.0827,0.0441,3434
-0.066,-0.0541,0.0049,3455
-0.0751,-0.0238,-0.0697,3475
-0.0123,-0.0242,0.0307,3494
-0.0105,-0.0339,0.11449999,3514
-0.0526,-0.005,0.08109999,3535
-0.1287,-0.0337,0.0132,3554
-0.13669999,-0.048,-0.0717,3574
-0.1383,0.028,0.0083,3595
-0.11889999,0.0219,0.0994,3615
-0.0228,-0.0483,0.0597,3634
0.0444,-0.0651,-0.0084,3655
-0.0596,-0.0352,-0.0581,3674
-0.0827,-0.0575,-0.139,3694
-0.0311,-0.096,-0.15719999,3715
0.0063,-0.0743,-0.045,3734
0.0073,-0.1025,0.0162,3755
-0.0324,-0.1007,-0.0197,3775
-0.0125,-0.07979999,-0.0062,3795
0.0141,-0.0385,-0.0584,3814
-0.074,-0.0568,-0.064,3835
-0.0718,-0.0773,-0.065,3855
0.0246,-0.14459999,-0.0281,3874
0.0041,-0.12109999,-0.1296,3894
-0.0884,-0.0895,-0.1293,3914
-0.1129,-0.0141,-0.0387,3935
-0.0657,0.0057,-0.0063,3954
0.0346,-0.0316,-0.0471,3974
0.0495,-0.1092,-0.0305,3994
0.0388,-0.0365,0.0149,4014
0.013,-0.005,0.0194,4035
-0.049,-0.0338,-0.0348,4055
0.0043,-0.0023,-0.0119,4074
-0.09299999,-0.0424,-0.0197,4095
-0.13609999,0.0577,-0.0299,4115
-0.1539,0.0237,0.0225,4135
-0.0948,-0.0641,0.0108,4154
-0.072,-0.0748,0.0176,4174
-0.1234,-0.0441,-0.0516,4194
-0.0709,0.0218,-0.0675,4218
0.0236,-0.055,-0.0273,4235
0.0058,-0.09079999,-0.0441,4254
0.0122,-0.0991,-0.0133,4273
0.0481,-0.15169999,-0.0209,4293
0.0029,-0.15879999,0.0005,4313
-0.0147,-0.10619999,-0.0268,4332
-0.0283,-0.0749,-0.046,4353
-0.0693,-0.0933,-0.008,4373
-0.1476,-0.1129,-0.0573,4394
-0.1433,-0.1068,-0.0708,4414
-0.1052,-0.1372,-0.1619,4434
-0.19829999,-0.1538,-0.1727,4454
-0.1196,-0.0888,-0.1767,4474
0.0724,-0.1083,-0.1354,4495
0.039,-0.15099999,-0.15889999,4515
-0.0129,-0.17219999,-0.1507,4534
-0.0266,-0.10839999,-0.1182,4554
0.0227,-0.045,-0.20639999,4574
0.08549999,-0.148,-0.1961,4595
0.0304,-0.17809999,-0.072,4615
-0.1134,-0.12379999,-0.0307,4634
-0.1944,-0.0769,-0.07539999,4655
-0.12719999,0.0239,-0.0714,4674
0.0091,0.1036,-0.0503,4695
-0.0234,0.0187,-0.07099999,4715
-0.0986,-0.0479,0.14219999,4735
-0.2735,-0.0552,0.3493,4754
-0.3962,0.1124,0.35349998,4774
-0.163,0.31469998,0.0197,4795
0.1122,0.1762,-0.0997,4815
0.1513,0.0206,0.0421,4834
-0.13059999,-0.06879999,0.1398,4855
-0.3434,0.3811,0.24489999,4875
-0.175,0.39399999,0.23979999,4895
0.0314,0.1358,0.1893,4914
-0.2104,0.0944,0.078,4937
-0.4702,0.14549999,0.24089999,4954
-0.47739998,0.0496,0.3337,4973
-0.27519998,0.3608,0.396,4994
-0.0004,0.2491,0.29709998,5014
-0.3603,0.1498,0.4233,5033
-0.55180001,0.2622,0.46259999,5053
0.48479998,0.31439999,0.19,5073
1.23809993,-0.0311,-0.0479,5093
1.4756,-0.55649996,-0.35979998,5113
1.11399996,-0.63510001,-0.53909999,5133
0.72049999,-0.66039997,-0.66469997,5153
0.3795,-0.6631,-0.83889997,5173
0.0422,-0.78359997,-0.96649998,5193
-0.54759997,-0.56029999,-0.96219999,5213
-0.84749997,-0.31079999,-0.53319997,5233
-0.74669999,-0.0924,-0.0124,5253
-0.27059999,0.08989999,0.0505,5273
0.1327,-0.0654,-0.1241,5293
-0.0217,-0.07669999,-0.2789,5313
0.0648,-0.0563,-0.29069999,5333
0.3818,-0.0874,0.0689,5353
0.27939999,-0.19499999,0.21669999,5373
0.1709,-0.1008,0.44709998,5393
-0.0484,0.1673,0.3319,5413
-0.163,0.1586,0.0341,5433
-0.148,0.0648,-0.14829999,5455
-0.14469999,-0.0407,0.0197,5474
-0.26179999,0.0235,0.1026,5494
-0.23959999,0.0834,-0.0135,5514
-0.0563,0.011,-0.1468,5534
0.0244,-0.0582,-0.1777,5554
0.077,-0.0085,-0.13079999,5575
0.0121,-0.068,-0.0557,5595
-0.0502,-0.0288,0.0521,5614
0.0609,0.021,0.0824,5634
0.0578,0.0637,-0.0144,5656
-0.16749999,0.0766,-0.21249999,5674
-0.0902,-0.0927,-0.147,5694
-0.0775,-0.1313,-0.16409999,5714
-0.1647,0.0099,-0.20739999,5733
0.0097,-0.1556,-0.16929999,5754
0.1917,-0.1012,-0.19229999,5774
0.1521,-0.2069,-0.10619999,5794
0.0249,-0.1443,-0.15869999,5814
-0.0156,-0.0736,-0.198,5833
0.1321,-0.16589999,-0.1644,5855
0.2145,-0.2228,-0.24419999,5874
0.1864,-0.28869998,-0.097,5895
-0.0145,-0.1768,-0.15969999,5914
0.0176,-0.0456,-0.0792,5933
-0.041,0.005,0.0367,5953
0.057,-0.0392,-0.0375,5974
-0.09779999,-0.0278,0.31189999,5994
-0.21419999,0.077,0.38239998,6014
-0.17639999,0.2218,0.33609998,6033
-0.15109999,0.1184,0.23249999,6054
-0.0049,0.0981,0.07009999,6074
0.0051,0.0385,-0.0252,6094
-0.0424,-0.0984,0.0493,6113
-0.0629,-0.0507,-0.0003,6133
-0.1564,-0.0304,0.0471,6154
-0.1908,0.0121,0.0199,6174
-0.049,0.0817,-0.0608,6194
0.0664,-0.0149,-0.14119999,6214
-0.0983,-0.11149999,-0.1116,6235
-0.21169999,-0.0594,-0.0082,6255
-0.0061,-0.0605,-0.1183,6275
0.0671,-0.0678,-0.1293,6295
-0.0315,-0.09519999,-0.117,6314
-0.09429999,-0.08679999,-0.0629,6334
-0.0715,-0.0572,-0.0002,6354
-0.0082,-0.0287,-0.0238,6374
0.0549,-0.0884,-0.0768,6394
0.0305,-0.0486,-0.11009999,6414
0.0627,-0.0203,-0.0026,6434
-0.0785,-0.0591,0.1426,6454
0.03,-0.0488,-0.0078,6474
0.177,-0.12899999,-0.0263,6494
0.091,-0.1061,-0.0168,6514
-0.0222,-0.0255,-0.0945,6534
-0.07669999,-0.0902,-0.0033,6555
-0.0714,-0.1371,-0.11229999,6575
0.058,-0.1725,-0.0552,6595
-0.002,-0.10879999,-0.0459,6614
-0.0182,-0.1453,-0.0362,6634
-0.0261,-0.1337,-0.0788,6655
-0.0794,-0.0846,-0.16949999,6675
-0.0367,-0.097,-0.1671,6694
-0.0916,-0.1472,-0.0638,6714
-0.12069999,-0.1109,0.0165,6734
-0.0293,-0.0532,-0.0449,6754
0.0379,-0.0142,-0.0336,6774
0.0201,0.0535,0.0338,6794
0.0429,0.0051,0.0927,6814
0.096,-0.0348,0.0183,6834
-0.0706,-0.0753,0.0728,6855
-0.22849999,0.0017,0.0022,6875
-0.13679999,0.0123,-0.1305,6894
-0.0176,-0.02,-0.0909,6914
-0.0722,-0.0339,-0.0119,6934
-0.1089,-0.086,0.0457,6954
-0.11009999,-0.0623,-0.0335,6974
-0.0402,-0.0357,-0.0626,6994
0.0424,-0.06659999,-0.0939,7013
0.0277,-0.0475,0.0748,7034
-0.0753,-0.0194,0.15989999,7055
-0.116,0.0781,0.1061,7074
-0.032,0.0741,-0.0336,7094
0.0749,-0.0837,-0.0567,7115
-0.0181,-0.0821,0.034,7135
-0.0394,-0.0319,0.0513,7155
-0.057,-0.0215,0.0154,7174
-0.048,-0.0005,-0.0289,7195
-0.09429999,-0.0802,-0.0774,7214
-0.0748,-0.12879999,0.0289,7235
-0.0818,-0.0893,0.0412,7255
-0.0242,-0.0687,-0.1374,7275
0.0352,-0.0766,-0.1277,7294
-0.0352,-0.0469,0.0019,7314
-0.06879999,-0.0384,0.0752,7335
-0.0475,-0.0587,0.0458,7354
-0.0086,-0.0199,-0.0299,7374
0.0299,-0.0593,-0.0475,7394
-0.0389,-0.0399,-0.0071,7414
0.0186,-0.0393,0.022,7434
0.0563,-0.09339999,-0.0163,7455
0.0326,-0.0819,-0.0549,7475
0.0153,-0.069,-0.0051,7494
0.0016,-0.0773,0.0054,7515
0.0032,-0.0739,0.0059,7535
0.0259,-0.0714,0.008,7554
-0.0295,-0.0588,0.0082,7573
-0.0941,-0.0467,-0.0396,7593
-0.19119999,-0.0515,-0.0295,7613
-0.1426,-0.0319,0.0106,7633
0.0391,-0.0395,0.0292,7653
0.0364,-0.0189,0.0691,7673
-0.005,-0.0363,0.0733,7693
-0.0064,-0.0451,0.0616,7713
-0.0075,-0.0149,-0.0374,7733
0.0766,-0.0815,-0.117,7754
0.0425,-0.1347,-0.0647,7773
-0.0404,-0.12289999,-0.0355,7793
-0.0447,-0.0825,-0.0612,7813
-0.0283,-0.0422,-0.0498,7833
-0.0327,-0.0405,0.0098,7854
-0.0675,-0.0581,0.0607,7872
-0.0316,-0.0853,0.0573,7892
-0.0542,-0.0253,-0.0201,7912
-0.0629,-0.0463,-0.0554,7932
-0.0447,-0.0264,-0.0047,7953
0.0122,-0.0145,0.1068,7972
0.0214,-0.0239,0.0867,7992
0.0187,-0.061,0.0337,8012
-0.0393,-0.09999999,-0.0475,8033
-0.14579999,-0.0355,-0.0316,8053
-0.085,0.0136,0.0126,8072
0.0017,-0.0134,0.0442,8092
0.0208,-0.012,-0.0004,8112
0.0236,-0.0093,-0.0866,8133
-0.056,-0.0179,0.0084,8153
-0.12469999,-0.0481,0.1494,8173
0.0035,-0.0172,0.0625,8192
0.0817,-0.0612,-0.0771,8213
-0.0017,-0.107,-0.1108,8232
-0.12729999,-0.117,-0.0646,8253
-0.1884,-0.1052,-0.0199,8272
-0.1171,-0.1063,-0.0596,8292
-0.1021,-0.1441,-0.057,8312
-0.1709,-0.0809,-0.0225,8332
-0.2172,-0.0345,0.033,8353
-0.28689998,-0.0761,0.0508,8374
-0.35099998,-0.0048,0.1427,8392
-0.4269,0.0205,0.1876,8412
-0.45099998,-0.035,0.0373,8432
-0.3057,-0.0853,-0.25659999,8453
-0.22829999,-0.20529999,-0.40539998,8472
-0.17219999,-0.255,-0.35279998,8493
-0.0106,-0.24159999,-0.22589999,8516
0.15779999,-0.2726,-0.28029999,8532
0.4077,-0.26819998,-0.3874,8553
0.48549998,-0.2385,-0.3418,8573
0.75639999,-0.23819999,-0.28639999,8592
0.90389997,-0.2228,-0.15269999,8612
0.66499996,-0.10179999,0.0112,8632
0.81509995,-0.0876,0.19159999,8653
1.03659999,-0.0999,0.2674,8672
1.12749994,0.0052,0.1161,8692
0.90529996,-0.0292,-0.0166,8713
0.61680001,0.14039999,-0.0111,8732
0.78999996,-0.0078,0.0641,8753
0.75369996,-0.23999999,0.0487,8773
0.5,-0.1081,-0.1779,8792
0.13079999,0.08419999,-0.2447,8812
-0.3251,0.036,-0.359,8832
-0.71379995,0.0828,-0.34209999,8853
-0.96799999,0.2401,0.0317,8872
-1.01329994,0.3159,0.2538,8892
-0.81659997,0.27669999,0.34029999,8912
-0.43079999,-0.0238,0.13869999,8933
-0.49109998,0.0368,-0.162,8953
-0.64969999,0.1802,-0.28380001,8973
-0.89749998,0.29639998,0.073,8993
-0.64639997,0.0449,0.44929999,9013
-0.3565,-0.1284,0.48189998,9034
-0.16569999,0.069,0.13769999,9054
-0.20789999,0.21159999,-0.114,9073
-0.28560001,0.0303,0.2172,9093
-0.45139998,-0.0305,0.2881,9113
-0.33859998,0.0741,0.1771,9132
-0.15549999,0.1076,0.0641,9153
-0.0998,0.17799999,0.1081,9172
-0.127,0.1205,0.42559999,9193
-0.0623,0.0857,0.34829998,9213
-0.0118,0.18619999,0.0282,9233
-0.1051,0.0826,-0.0111,9256
-0.1793,0.0251,0.0904,9273
-0.17029999,0.0183,0.13849999,9293
-0.0869,-0.0098,0.0792,9313
-0.0275,-0.1038,0.0209,9333
-0.0561,-0.0413,0.0725,9354
-0.2992,-0.0302,0.0375,9373
-0.42269999,0.0897,-0.0543,9393
-0.2254,0.1444,-0.006,9413
-0.1505,-0.0021,0.0469,9433
-0.1381,-0.0933,0.0484,9454
-0.1442,-0.0719,0.1162,9473
-0.21789999,-0.0036,0.0343,9493
-0.28599998,0.09209999,0.0761,9513
-0.06879999,-0.0867,0.11369999,9533
