X,Y,Z,timestamp
-0.38509998,0.60519999,-0.0671,13
-0.14469999,0.1647,0.12719999,32
-0.2138,-0.24839999,0.33669999,53
-0.76730001,0.30829999,1.07539999,72
-1.50189996,1.54460001,1.59669995,93
-2.37549996,1.68529999,0.30589998,113
-2.32139993,1.13520002,-1.00329995,134
-1.74379992,0.8125,-0.2669,154
-1.86930001,0.62189996,1.61079991,174
-2.34920001,1.54659998,2.00629997,194
-0.45029998,2.18949986,1.13599992,214
-1.18149996,1.82569993,1.49919999,235
-2.92129993,1.59009993,1.29329991,255
-3.73759985,1.90029991,0.57779998,275
-3.3678,1.96139991,0.10749999,293
-2.85519981,2.29139996,-0.0797,313
-2.16719985,1.7967999,-0.34209999,333
-1.56729996,1.47399998,-0.8822,354
-0.82059997,1.27679992,-1.12899995,374
-0.28459999,1.41559994,-0.78999996,394
-0.20439999,1.62290001,-0.61070001,415
0.4174,1.23759997,-0.95109999,435
0.76929998,1.15359998,-1.28539991,455
0.81059998,1.63209999,-1.44120002,474
0.67039996,1.83819997,-1.23559999,494
-0.0703,1.81830001,-1.5532999,514
0.0338,1.57019997,-1.80259991,534
0.49989998,1.43519998,-1.97589993,554
0.64539999,1.24489999,-1.57529998,573
0.62580001,1.23409998,-1.46759999,593
0.98979998,1.29999995,-1.55149996,613
1.52869999,1.2198,-1.94169998,633
1.88309991,0.78310001,-2.20619988,653
2.06539989,0.1715,-2.40079999,672
1.92809999,0.0332,-2.2888,692
1.7723999,0.49249998,-2.58739996,712
1.60649991,0.57999998,-2.88489985,732
1.63199997,-0.0568,-2.99580002,753
1.39230001,-0.36269999,-2.83039999,772
1.47280002,0.1124,-3.15229988,792
1.06400001,0.54640001,-3.30139995,812
0.89809996,0.65090001,-3.47149992,832
1.02609992,0.9235,-3.48609996,854
1.36119998,1.25809991,-3.53349996,874
1.60420001,1.48210001,-3.19819999,897
1.53999996,1.0977,-2.58909988,915
1.07369995,0.4111,-1.7651999,935
0.72789997,-0.0696,-1.46060002,954
0.3752,-0.37579998,-1.37319994,974
0.23249999,-0.70999998,-1.49150002,994
0.31649998,-0.76129997,-1.65509999,1013
0.59490001,-0.54079998,-1.86609995,1036
0.72009999,-0.50169998,-1.84529996,1054
1.20529997,-0.38049999,-1.6595,1073
1.51489997,-0.0542,-1.12580001,1093
1.50209999,-0.0768,-0.74869996,1112
1.70829999,0.0728,-0.59969997,1132
2.39069986,0.24519999,-0.50760001,1153
2.56799984,0.4734,-0.3267,1172
2.00020003,0.5054,-0.204,1192
0.69099998,0.46329999,0.0192,1213
-0.41079998,0.55079997,0.26819998,1233
-0.63330001,0.47639999,0.1937,1253
-0.73679996,0.59329998,0.1919,1272
-0.82739997,0.86849999,0.22459999,1292
-1.10089993,1.15750003,0.65539998,1313
-1.27679992,1.07369995,0.6347,1332
-1.1674,0.75379997,0.41659999,1353
-0.6688,0.50080001,0.1692,1372
0.22379999,2.36329985,-0.34909999,1393
1.51429999,4.05229998,0.81689996,1412
1.36259997,1.59649992,0.62869996,1432
0.94589996,0.79909998,0.89069998,1453
-0.73189998,-0.34109998,0.94739997,1472
-2.54779983,-1.98009992,0.53380001,1492
-4.01069975,-2.45689988,0.53359997,1513
-4.51370001,-1.16219997,0.0806,1533
-3.90649986,0.60710001,-0.85600001,1555
-1.95179999,0.94989997,-0.82539999,1573
