X,Y,Z,timestamp
-0.0827,-0.0358,-0.014,18
-0.1389,-0.0601,0.0142,38
-0.1383,-0.0066,-0.0393,58
-0.0352,-0.0088,-0.0207,78
0.0459,-0.0452,0.0501,98
0.0486,0.0136,0.0837,118
-0.0796,0.0124,0.0904,138
-0.2279,0.0418,0.0778,158
-0.23089999,0.1085,0.0496,178
-0.1529,0.0601,0.0738,198
-0.13169999,0.047,0.026,218
-0.1831,0.0306,-0.083,238
-0.1548,0.1027,-0.12109999,258
-0.0968,0.22119999,-0.0273,279
-0.0462,0.0607,0.0622,298
-0.11809999,-0.0356,0.0352,318
-0.16859999,0.0852,-0.0311,338
-0.191,0.0661,0.0683,358
-0.23649999,-0.0243,0.0441,379
-0.29519999,-0.0471,0.069,400
-0.2969,0.0288,0.0771,419
-0.24669999,0.0324,0.0522,439
-0.0338,-0.0411,-0.0506,459
-0.09559999,-0.029,-0.0142,480
-0.308,-0.0228,-0.0214,500
-0.45389998,0.0227,-0.0326,521
-0.31959999,0.1136,0.0366,539
-0.21599999,0.0302,0.042,559
-0.0919,0.0491,-0.0009,579
0.0425,0.1206,0.0013,600
-0.0518,0.0675,0.019,620
-0.19469999,0.0464,0.014,641
-0.23649999,0.0647,-0.0422,660
-0.17629999,0.11149999,-0.0191,680
-0.10439999,0.0563,0.0796,700
-0.12549999,0.0259,0.12029999,719
-0.21349999,0.1461,0.0992,739
-0.28569999,0.0418,0.10179999,760
-0.30519998,-0.14749999,0.004,780
-0.047,-0.1265,-0.13059999,799
0.20189999,0.0444,-0.1037,819
0.13169999,-0.0274,0.0368,840
-0.013,-0.0298,0.0972,860
-0.0527,0.0051,0.0592,880
-0.0098,0.0753,0.12979999,899
-0.0316,-0.0317,0.20109999,920
-0.0299,-0.0914,0.1672,939
-0.0121,-0.1037,0.1056,960
-0.0705,-0.0408,0.0621,980
-0.0313,0.0531,0.1566,999
-0.0385,0.0287,0.09649999,1019
-0.0721,-0.0894,0.0335,1041
-0.1444,-0.0674,0.0158,1058
-0.2471,0.0322,-0.1059,1079
-0.27879998,-0.0663,-0.0764,1099
-0.0651,-0.0686,-0.1245,1120
-0.0793,-0.0872,-0.09959999,1139
-0.11809999,-0.0559,-0.20029999,1158
-0.15269999,-0.0372,-0.2534,1178
-0.2332,-0.1177,-0.15799999,1199
-0.0992,-0.2428,-0.10839999,1218
-0.0254,-0.17729999,-0.0739,1239
0.0252,-0.0679,-0.0114,1259
-0.2316,-0.08109999,0.0462,1279
-0.52399999,-0.0652,0.011,1298
-0.7859,-0.0027,0.0334,1318
-0.98249996,-0.0787,-0.0573,1338
-1.12839997,-0.18429999,-0.16159999,1358
-1.3448,-0.0807,-0.419,1379
-1.25959992,0.0502,-0.58749998,1398
-0.80779999,0.0185,-0.44239998,1418
-0.5194,0.141,-0.67309999,1438
-0.4111,-0.0086,-0.7737,1458
-0.53399998,-0.0888,-0.63659996,1480
-0.69209999,0.14229999,-0.51949996,1498
-1.05540001,0.26289999,-0.2149,1518
-1.18639994,0.114,-0.0764,1538
-1.2234,0.0432,-0.42649999,1558
-1.50919998,0.0266,-0.62279999,1578
-1.59589994,0.32189998,-0.43949997,1598
-1.45529997,0.52209997,-0.36429998,1618
-0.68879998,0.1688,-0.39199999,1638
-0.1709,-0.0509,-0.44399998,1658
-0.0942,0.23889999,-0.47219998,1678
-0.17889999,0.52200001,-0.134,1698
-0.5693,0.2802,-0.0341,1719
-0.50599998,0.197,-0.2552,1738
-0.29809999,0.74579996,-0.22369999,1758
0.0516,1.40029991,0.0089,1778
0.51239997,1.7105999,0.22019999,1798
0.70249999,1.80250001,0.46769997,1818
0.5851,1.53890002,0.71919996,1838
0.25929999,0.86059999,0.98289996,1858
0.109,1.01139998,0.65389997,1878
0.43519998,0.74869996,-0.0861,1898
0.55159998,-0.0106,-0.64660001,1918
0.22389999,-0.16569999,-0.71109998,1938
-0.0158,0.21179999,-0.71359998,1960
0.0616,0.53189999,-0.62839997,1979
0.5194,0.64410001,-0.68049997,1999
0.88559997,0.48409998,-0.76949996,2019
0.52410001,0.17199999,-0.17639999,2039
-0.0808,0.30489999,0.36039999,2058
-0.64569998,0.46689999,0.78939998,2079
-1.09029996,0.81509995,0.90019995,2098
-1.34579992,0.65679997,1.16680002,2118
-1.3211,0.80359995,1.17419994,2138
-1.16839993,0.78549999,1.09309995,2158
-0.57129997,0.50839996,0.70829999,2178
0.0994,0.68799996,0.1049,2199
1.17629993,0.65189999,-0.0526,2218
2.1315999,0.47799999,0.1708,2238
2.34439993,0.377,0.2296,2258
2.30679989,0.1945,0.12799999,2278
2.01139998,-0.1032,0.15889999,2298
1.78479993,-0.55199999,0.39109999,2319
1.38639998,-0.78579998,0.41849998,2338
1.02119994,-0.76440001,0.4497,2359
0.55189997,-0.5226,0.43799999,2379
0.41799998,-0.18619999,0.46669999,2399
0.59579998,0.0061,0.46859998,2419
1.171,-0.0884,0.32249999,2440
1.51520002,-0.40379998,0.0489,2459
1.58560002,-0.81399995,-0.2712,2480
1.13520002,-1.03999996,-0.54479998,2500
0.99939996,-1.12879992,-0.65259999,2519
0.69489998,-0.95379996,-0.94679999,2538
0.57559997,-0.727,-1.17919993,2559
0.40709999,-0.62650001,-1.07389998,2579
0.29530001,-0.62449998,-0.95819998,2600
0.0906,-0.66479999,-0.75589997,2620
-0.1042,-0.60509998,-0.72869998,2640
-0.3951,-0.37899998,-0.67829996,2658
-0.60079998,-0.29909998,-0.56449997,2679
-0.6979,-0.3642,-0.40189999,2698
-0.81329995,-0.013,-0.66639996,2718
-0.60289997,0.75349998,-1.63599992,2738
-0.0724,1.53039992,-2.70599985,2758
0.39119998,1.76309991,-3.01390004,2778
0.0678,1.50849998,-3.07809997,2799
-0.63620001,1.08609998,-2.74779987,2818
-1.3096,0.99659997,-2.84019995,2838
-1.72839999,1.33219993,-2.81099987,2858
-2.16939998,1.6142,-2.83089995,2878
-2.24880004,1.61599994,-2.39030004,2898
-2.28349996,1.33829999,-2.17519999,2918
-1.7615999,1.09039998,-1.71869993,2938
-1.02979994,0.82809997,-1.51549995,2958
-0.63349998,0.39859998,-1.29960001,2978
-0.46239999,-0.12619999,-1.19709992,2998
-0.47479999,-0.49969998,-1.03820002,3018
