X,Y,Z,timestamp
-1.8283,0.2859,0.07099999,13
-2.61099982,0.38749999,0.4682,33
-2.26749992,0.57480001,0.56559998,54
-1.48029995,1.08239996,0.74759996,73
-0.76029998,1.23259997,1.18719995,93
-1.34679997,0.95949996,1.7306999,113
-1.88959992,0.81699997,1.53240001,133
-1.46679997,0.99119997,1.13989997,154
-0.66530001,0.77989995,0.7744,173
-0.66029996,0.34799999,0.1239,193
-0.5165,0.33309999,-0.59179997,213
0.54189998,0.0125,-0.97239995,233
1.24809992,-0.91549999,-0.46019998,254
1.648,-1.37419999,-0.1908,273
1.65069997,-1.15890002,-0.0967,293
0.96379995,-1.07579994,-0.63749999,313
0.4104,-0.86059999,-1.09850001,333
0.09429999,-0.81290001,-1.15279996,353
-0.30239999,-0.78799999,-0.58969998,373
-0.37259999,-0.57789999,-0.44139999,393
-0.0509,-0.42389998,-0.44839999,413
0.1576,-0.12549999,-0.59670001,433
0.1118,0.1364,-0.60939997,454
-0.0076,0.0925,0.0244,473
-0.1656,0.18239999,0.4366,493
-0.0111,0.2911,0.37419999,513
0.19399999,0.31110001,0.17539999,533
0.3195,0.2845,0.30219999,554
-0.0621,0.4452,0.1077,573
-0.1078,0.38229999,0.10789999,593
0.31569999,0.26679999,0.2119,613
0.59060001,0.28039998,0.4183,633
0.5011,0.27179998,0.29709998,654
0.0055,0.27269998,0.33359998,673
-0.58139998,0.3818,0.0651,693
-0.53719997,0.579,-0.0678,714
-0.44599998,0.51519996,-0.26679999,734
-0.66439998,0.2445,-0.1647,754
-0.53259999,0.23359999,-0.09959999,774
-0.19139999,0.3335,0.35859999,793
-0.23119999,0.37629998,0.43349999,2818
-0.0457,0.2008,-0.0902,2819
0.61119998,-0.7622,-0.47379997,2820
0.86859995,-0.98429996,-0.96499997,2821
0.94979995,-0.52129996,-0.49399999,2822
0.4779,-0.23909999,-0.12109999,2823
-0.4375,0.1399,-0.50800002,2824
-0.81669998,0.35510001,0.44509998,2825
-1.24159992,1.01520002,0.93019998,2826
-1.70369995,1.13810003,1.52310002,2827
-1.27269995,0.99519998,1.28460002,2828
-0.78490001,0.79209995,0.94579995,2829
-0.3592,0.34809998,0.5715,2830
-1.07439995,0.61649996,0.48179999,2831
-1.09329998,0.49919999,0.4702,2832
-0.9885,0.60249996,0.49429998,2833
-0.93519998,0.90679997,0.33879998,2834
-0.2744,1.13059998,0.20029999,2835
-0.10839999,0.79469997,-0.1309,2836
0.91569996,-0.12629999,-0.59859997,2837
1.1372,-0.1865,-1.20770001,2838
0.92039996,-1.13259995,-1.45840001,2839
1.54199994,-1.73649991,-2.29649997,2840
0.8369,-1.08929992,-1.60899997,2841
-0.4409,0.95919997,-1.03769994,2842
-0.9235,2.18269992,1.35089993,2843
-0.59380001,1.80279994,2.49720001,2844
-0.81259996,1.44589996,2.37010002,2845
-1.83429992,0.3576,0.0799,2846
-2.08419991,0.1987,-2.29949999,2847
-0.7931,0.1735,-0.67399997,2848
-0.0342,0.1945,-0.37809998,2849
-0.0397,0.4781,0.14139999,2850
-0.098,0.0415,-0.23259999,2851
-0.67259997,-0.0467,-0.1943,2852
-0.4851,-0.19949999,0.1117,2853
0.72069997,1.19910002,0.4763,2854
2.17159986,0.0836,0.52109998,2855
2.39629984,2.65499997,1.3355,2856
1.2335,-1.98759997,-0.26929998,2892
0.62809998,-2.55999994,-0.65149999,2893
0.373,-2.85169983,-0.91749996,2912
0.74199998,-2.91809988,-0.88049996,2933
1.62669992,-2.12960005,-0.42219999,2953
1.8010999,-1.42309999,-0.0092,2972
2.08220005,-0.73019999,0.42639998,2993
1.84079993,-0.2834,0.57639998,3012
1.58959997,0.0566,0.61989999,3033
1.35009992,0.21169999,0.46179998,3053
0.93529999,-0.21149999,0.44069999,3085
0.26569998,-0.82989997,0.37649998,3092
-0.58179998,-1.25370002,0.2025,3112
-1.15820003,-1.40240002,0.07669999,3132
-1.34739995,-1.29359996,0.1178,3153
-1.32179999,-1.02460003,0.37669998,3172
-1.0948,-0.6706,0.71429998,3192
-0.75309998,-0.49539998,0.84899998,3212
-0.4025,-0.35699999,1.01740003,3233
0.0938,-0.68559998,1.36039996,3254
-0.0817,-0.81689996,1.44849992,3272
0.1322,-0.57859999,1.37229991,3292
0.36969998,-0.0521,1.3319,3313
0.29189998,0.65759999,1.1609,3332
0.3136,1.16259992,1.09829998,3354
0.73329997,0.89209998,0.95929998,3373
1.3053,0.3382,0.67619997,3393
1.08179998,0.5187,0.41369998,3413
0.97329998,2.85360003,0.21939999,3433
2.19889998,5.31309986,-0.40189999,3454
1.65149999,3.58209991,-0.71439999,3474
-0.0052,1.69289994,-0.5323,3493
-0.21329999,1.85389996,-1.07379997,3513
0.84759998,1.88639998,-1.13520002,3533
0.60329998,1.84399998,-0.86759996,3554
0.1045,1.06029999,-0.73259997,3574
0.16859999,0.56409997,-0.81079996,3594
-0.0058,0.26299998,-1.05139995,3613
-0.53639996,0.69849998,-1.11860001,3633
-0.24319999,1.04709995,-0.79939997,3655
0.1944,0.9364,-0.81559998,3674
0.0398,0.5068,-0.96509999,3694
-1.43839991,0.93709999,-1.14160001,3713
-1.92019999,1.39069998,-1.32539999,3733
-1.38739991,1.22259998,-1.38989997,3753
-1.27859998,0.4465,-1.36699998,3773
-1.28419995,0.45979998,-1.33850002,3793
-1.07679999,0.57789999,-1.35759997,3813
-0.65719998,-0.27829999,-1.22619998,3833
-0.63849998,-0.4391,-0.84639996,3854
-0.63709998,0.2987,-0.55289996,3873
-0.40709999,0.48639998,-0.37729999,3892
-0.47739998,0.0338,-0.3409,3913
-1.05629992,-0.447,-0.41709998,3932
-1.73869991,-0.352,-0.58539999,3953
-1.52839994,-0.2827,-0.56769997,3972
-0.76449996,-0.68219995,-0.19579999,3992
-0.0642,-0.77809995,0.12,4012
-0.3346,-0.68869996,0.1811,4032
-1.42369998,-1.05190003,0.0001,4053
