X,Y,Z,timestamp
-0.00626373,-0.00487518,-0.00751495,1824
-0.00626373,-0.00487518,-0.00751495,1864
-0.00626373,-0.00487518,-0.00751495,1887
-0.00626373,-0.00487518,-0.00751495,1890
-0.00626373,-0.00487518,-0.00751495,1894
-0.00626373,-0.00487518,-0.00751495,1897
-0.00626373,-0.00487518,-0.00751495,1901
-0.00626373,-0.00487518,-0.00751495,1904
-0.00626373,-0.00487518,-0.00751495,1907
-0.00626373,-0.00487518,-0.00751495,1911
-0.00626373,-0.00487518,-0.00751495,1914
-0.00626373,-0.00487518,-0.00751495,1917
-0.00626373,-0.00487518,-0.00751495,1920
-0.00626373,-0.00487518,-0.00751495,1923
-0.00626373,-0.00487518,-0.00751495,1927
-0.00626373,-0.00487518,-0.00751495,1930
-0.00626373,-0.00487518,-0.00751495,1933
-0.00626373,-0.00487518,-0.00751495,1936
-0.00626373,-0.00487518,-0.00751495,1939
-0.00626373,-0.00487518,-0.00751495,1943
-0.00626373,-0.00487518,-0.00751495,1946
-0.00626373,-0.00487518,-0.00751495,1949
-0.00626373,-0.00487518,-0.00751495,1952
-0.00626373,-0.00487518,-0.00751495,1955
-0.00626373,-0.00487518,-0.00751495,1959
-0.00626373,-0.00487518,-0.00751495,1980
-0.00626373,-0.00487518,-0.00751495,1996
-0.00626373,-0.00487518,-0.00751495,2004
-0.00626373,-0.00487518,-0.00751495,3713
-0.00626373,-0.00487518,-0.00751495,3714
-0.00626373,-0.00487518,-0.00751495,3715
-0.00626373,-0.00487518,-0.00751495,3716
-0.00626373,-0.00487518,-0.00751495,3717
-0.00626373,-0.00487518,-0.00751495,3718
-0.00626373,-0.00487518,-0.00751495,3719
-0.00626373,-0.00487518,-0.00751495,3720
-0.00626373,-0.00487518,-0.00751495,3721
-0.00626373,-0.00487518,-0.00751495,3725
-0.00626373,-0.00487518,-0.00751495,3727
-0.00626373,-0.00487518,-0.00751495,3728
-0.00626373,-0.00487518,-0.00751495,3734
-0.00626373,-0.00487518,-0.00751495,3736
-0.00626373,-0.00487518,-0.00751495,3737
-0.00626373,-0.00487518,-0.00751495,3739
-0.00626373,-0.00487518,-0.00751495,3740
-0.00626373,-0.00487518,-0.00751495,3742
-0.00626373,-0.00487518,-0.00751495,3744
-0.00626373,-0.00487518,-0.00751495,3759
-0.00626373,-0.00487518,-0.00751495,3763
-0.00626373,-0.00487518,-0.00751495,3766
-0.00626373,-0.00487518,-0.00751495,3768
-0.00626373,-0.00487518,-0.00751495,3770
-0.00626373,-0.00487518,-0.00751495,3773
-0.00626373,-0.00487518,-0.00751495,3776
-0.00626373,-0.00487518,-0.00751495,3778
-0.00626373,-0.00487518,-0.00751495,3781
-0.00626373,-0.00487518,-0.00751495,3786
-0.00626373,-0.00487518,-0.00751495,3787
-0.00626373,-0.00487518,-0.00751495,3792
-0.00626373,-0.00487518,-0.00751495,3793
-0.00626373,-0.00487518,-0.00751495,3794
-0.00626373,-0.00487518,-0.00751495,3796
-0.00626373,-0.00487518,-0.00751495,3797
-0.00626373,-0.00487518,-0.00751495,3798
-0.00626373,-0.00487518,-0.00751495,3799
-0.00626373,-0.00487518,-0.00751495,3800
-0.00626373,-0.00487518,-0.00751495,3801
-0.00626373,-0.00487518,-0.00751495,3804
-0.00626373,-0.00487518,-0.00751495,3805
-0.00626373,-0.00487518,-0.00751495,3806
-0.00626373,-0.00487518,-0.00751495,3807
-0.00626373,-0.00487518,-0.00751495,3808
-0.00626373,-0.00487518,-0.00751495,3809
-0.00626373,-0.00487518,-0.00751495,3810
-0.00626373,-0.00487518,-0.00751495,3811
-0.00626373,-0.00487518,-0.00751495,3819
-0.00626373,-0.00487518,-0.00751495,3820
-0.00626373,-0.00487518,-0.00751495,3821
-0.00626373,-0.00487518,-0.00751495,3823
-0.00626373,-0.00487518,-0.00751495,3824
-0.00626373,-0.00487518,-0.00751495,3825
-0.00626373,-0.00487518,-0.00751495,3826
-0.00626373,-0.00487518,-0.00751495,3827
-0.00626373,-0.00487518,-0.00751495,3828
-0.00626373,-0.00487518,-0.00751495,3829
-0.00626373,-0.00487518,-0.00751495,3830
-0.00626373,-0.00487518,-0.00751495,3831
-0.00626373,-0.00487518,-0.00751495,3836
-0.00626373,-0.00487518,-0.00751495,3837
-0.00626373,-0.00487518,-0.00751495,3838
-0.00626373,-0.00487518,-0.00751495,3839
-0.00626373,-0.00487518,-0.00751495,3840
-0.00626373,-0.00487518,-0.00751495,3841
-0.00626373,-0.00487518,-0.00751495,3842
-0.00626373,-0.00487518,-0.00751495,3843
-0.00626373,-0.00487518,-0.00751495,3844
-0.00626373,-0.00487518,-0.00751495,3845
-0.00626373,-0.00487518,-0.00751495,3846
-0.00626373,-0.00487518,-0.00751495,3847
-0.00626373,-0.00487518,-0.00751495,3848
-0.00626373,-0.00487518,-0.00751495,3849
-0.00626373,-0.00487518,-0.00751495,3851
-0.00626373,-0.00487518,-0.00751495,3852
-0.00626373,-0.00487518,-0.00751495,3854
-0.00626373,-0.00487518,-0.00751495,3855
-0.00626373,-0.00487518,-0.00751495,3856
-0.00626373,-0.00487518,-0.00751495,3857
-0.00626373,-0.00487518,-0.00751495,3858
-0.00626373,-0.00487518,-0.00751495,3859
-0.00626373,-0.00487518,-0.00751495,3860
-0.00626373,-0.00487518,-0.00751495,3861
-0.00626373,-0.00487518,-0.00751495,3863
-0.00626373,-0.00487518,-0.00751495,3864
-0.00626373,-0.00487518,-0.00751495,3865
-0.00626373,-0.00487518,-0.00751495,3866
-0.00626373,-0.00487518,-0.00751495,3867
-0.00626373,-0.00487518,-0.00751495,3868
-0.00626373,-0.00487518,-0.00751495,3869
-0.00626373,-0.00487518,-0.00751495,3870
-0.00626373,-0.00487518,-0.00751495,3871
-0.00626373,-0.00487518,-0.00751495,3872
-0.00626373,-0.00487518,-0.00751495,3873
-0.00626373,-0.00487518,-0.00751495,3874
-0.00626373,-0.00487518,-0.00751495,3875
